"Name","TotalScore","LowVolume","HighVolume"
"|AnonymousFunc","1.4126355735629526","1.1205890220954768","1.7776937628972977"
"|SimpleFunction4","2.2257945886720076","1.4694447676259297","3.1712318649796045"
"|SimpleFunction1","2.2535811134643526","3.2177033573913447","1.0484283085556125"
"|SimpleFunction3","2.4520800219838894","1.9129201705883196","3.1260298362283514"
"|& SimpleMethod","2.634756617866506","2.3417367567655365","3.0010314442427184"
"|SimpleFunction2","2.7247299643177376","3.0567458144712676","2.3097101516258265"
"|Foreach{}{}{}","2.8823746753778323","2.255972233232265","3.665377728059791"
"|Foreach","3.385693497897949","2.880072483858816","4.017719765446866"
"|Foreach2.0","6.6357078943379255","9.972442963478905","2.4647890579117018"
