"Name","Time","TimesExec","PSVersion","OS","CLR","WorkSet","Total","Assert","Max","Min","Samples","Score"
"Do{}While()","00:00:00.0001485","21","7.1.4","Win","CoreCLR","0","00:00:00.0010398","True","00:00:00.0001761","00:00:00.0000956","7","2,26027397260274"
"While(){}","00:00:00.0001627","1","7.1.4","Win","CoreCLR","28672","00:00:00.0011391","True","00:00:00.0008687","00:00:00.0000384","7","1,7839912280701755"
"Do{}Until()","00:00:00.0001640","13","7.1.4","Win","CoreCLR","0","00:00:00.0011477","True","00:00:00.0002132","00:00:00.0001470","7","2,0785804816223066"
"Do{}Until()","00:00:00.0001699","1","7.1.4","Win","CoreCLR","0","00:00:00.0011890","True","00:00:00.0010177","00:00:00.0000240","7","1,8629385964912282"
".Where({})","00:00:00.0001722","8","7.1.4","Win","CoreCLR","0","00:00:00.0012057","True","00:00:00.0003496","00:00:00.0000871","7","2,484848484848485"
"Foreach(){}","00:00:00.0002296","100","7.1.4","Win","CoreCLR","0","00:00:00.0016073","True","00:00:00.0002754","00:00:00.0002018","7","1"
"For(){}","00:00:00.0002401","1","7.1.4","Win","CoreCLR","0","00:00:00.0016805","True","00:00:00.0014437","00:00:00.0000304","7","2,6326754385964914"
"|Where-Obj{}","00:00:00.0002558","8","7.1.4","Win","CoreCLR","0","00:00:00.0017908","True","00:00:00.0003442","00:00:00.0002157","7","3,6911976911976914"
"|Where-Obj{}","00:00:00.0002565","3","7.1.4","Win","CoreCLR","0","00:00:00.0017955","True","00:00:00.0003247","00:00:00.0002283","7","4,913793103448276"
".Where({})","00:00:00.0002754","1","7.1.4","Win","CoreCLR","4096","00:00:00.0019280","True","00:00:00.0016849","00:00:00.0000342","7","3,0197368421052633"
"|Foreach-Obj{}","00:00:00.0002765","8","7.1.4","Win","CoreCLR","0","00:00:00.0019353","True","00:00:00.0003478","00:00:00.0002191","7","3,98989898989899"
".Foreach({})","00:00:00.0002996","100","7.1.4","Win","CoreCLR","0","00:00:00.0020969","True","00:00:00.0004539","00:00:00.0002384","7","1,3048780487804879"
"|Foreach-Obj{}","00:00:00.0003058","21","7.1.4","Win","CoreCLR","0","00:00:00.0021409","True","00:00:00.0004237","00:00:00.0002153","7","4,654490106544901"
"|AnonymusPipe","00:00:00.0003215","100","7.1.4","Win","CoreCLR","16384","00:00:00.0022507","True","00:00:00.0006187","00:00:00.0002160","7","1,4002613240418118"
"Do{}While()","00:00:00.0003572","100","7.1.4","Win","CoreCLR","0","00:00:00.0025004","True","00:00:00.0004256","00:00:00.0003284","7","1,5557491289198606"
".Where({})","00:00:00.0003648","100","7.1.4","Win","CoreCLR","0","00:00:00.0025538","True","00:00:00.0004143","00:00:00.0003417","7","1,588850174216028"
"|Foreach-Obj{}","00:00:00.0003752","13","7.1.4","Win","CoreCLR","0","00:00:00.0026265","True","00:00:00.0004338","00:00:00.0003520","7","4,755386565272497"
"Do{}Until()","00:00:00.0003767","100","7.1.4","Win","CoreCLR","0","00:00:00.0026370","True","00:00:00.0004353","00:00:00.0003394","7","1,6406794425087108"
"|Where-Obj{}","00:00:00.0003982","13","7.1.4","Win","CoreCLR","0","00:00:00.0027871","True","00:00:00.0005659","00:00:00.0002345","7","5,046894803548796"
"While(){}","00:00:00.0004096","100","7.1.4","Win","CoreCLR","0","00:00:00.0028672","True","00:00:00.0004678","00:00:00.0003614","7","1,78397212543554"
"For(){}","00:00:00.0004663","100","7.1.4","Win","CoreCLR","0","00:00:00.0032644","True","00:00:00.0005697","00:00:00.0003828","7","2,0309233449477353"
"|Foreach-Obj{}","00:00:00.0005597","1","7.1.4","Win","CoreCLR","16384","00:00:00.0039177","True","00:00:00.0029694","00:00:00.0001318","7","6,137061403508772"
".Where({})","00:00:00.0006027","100","7.1.4","Win","CoreCLR","0","00:00:00.0042189","True","00:00:00.0007021","00:00:00.0004345","7","2,625"
"|Where-Obj{}","00:00:00.0006821","21","7.1.4","Win","CoreCLR","4096","00:00:00.0047746","True","00:00:00.0012539","00:00:00.0005076","7","10,382039573820396"
"|Where-Obj{}","00:00:00.0007930","1","7.1.4","Win","CoreCLR","12288","00:00:00.0055510","True","00:00:00.0035619","00:00:00.0003060","7","8,695175438596491"
".Foreach({})","00:00:00.0008085","1","7.1.4","Win","CoreCLR","241664","00:00:00.0056596","True","00:00:00.0053924","00:00:00.0000323","7","8,865131578947368"
"|Foreach-Obj{}","00:00:00.0013384","100","7.1.4","Win","CoreCLR","0","00:00:00.0093688","True","00:00:00.0019253","00:00:00.0008011","7","5,829268292682927"
"Foreach(){}","00:00:00.0019133","1000","7.1.4","Win","CoreCLR","0","00:00:00.0133928","True","00:00:00.0022742","00:00:00.0011223","7","1"
"|Where-Obj{}","00:00:00.0021521","100","7.1.4","Win","CoreCLR","1626112","00:00:00.0150646","True","00:00:00.0024479","00:00:00.0018478","7","9,373257839721255"
"|AnonymusPipe","00:00:00.0024989","1000","7.1.4","Win","CoreCLR","0","00:00:00.0174926","True","00:00:00.0056918","00:00:00.0017607","7","1,3060680499660273"
